BCHAIN-ATRCT,BCHAIN-MWNUS,BCHAIN-DIFF,BCHAIN-MWNTD,BCHAIN-MWTRV,BCHAIN-AVBLS,BCHAIN-ETRAV,BCHAIN-BLCHS,BCHAIN-TOUTV,BCHAIN-NADDU,BCHAIN-NTRBL,BCHAIN-NTREP,BCHAIN-HRATE,BCHAIN-MIREV,BCHAIN-NTRAT,BCHAIN-CPTRA,BCHAIN-TRVOU,BCHAIN-CPTRV,BCHAIN-ETRVU,BCHAIN-TRFUS,BCHAIN-NTRAN,BCHAIN-TRFEE,BCHAIN-TOTBC,BCHAIN-MKTCP,BCHAIN-MKPRU
20.18333333,7571,1583177.847,643,9490.210341,0.152589468,202779,1383,3656680.349,39031,246,8641,12.51333143,49227.525,4140700,0.857517811,312361.6534,3.937789237,1250131,219.5546965,57407,35.61308945,9226500,56930384.25,6.165
47.73333333,7489,1583177.847,498,8965.787114,0.167155919,180477,1359,5229504.533,37395,209,7606,11.49022886,43643.25,4083293,0.765711353,229663.6225,4.064235651,1073837,213.5791301,56997,35.89565212,9219200,54897675,5.95
28.95,7409,1583177.847,315,8646.493756,0.131288411,264527,1335,1760143.067,35054,248,7098,12.74943202,48484.6,4026296,0.931679477,354203.3934,3.0753,1576581,209.6507194,52040,35.1762952,9211100,54946432,5.96
12.3,7370,1583177.847,254,25435.73268,0.069298492,204751,1314,2787261.324,18916,247,7020,11.01802767,39968.4,3974256,1.921927294,432563.4298,3.424645234,1167081,71.8018956,20796,12.59682379,9204100,52503270,5.7
11.46666667,7296,1583177.847,460,10831.31586,0.093770374,176125,1305,4066159.985,27456,308,6356,12.11983044,42810.874,3953460,1.213632147,208158.7307,4.383238738,976695,114.6501452,35275,20.67463329,9196400,51040876.35,5.54545
10.81666667,7202,1583177.847,473,10298.50639,0.092793162,151322,1291,1644528.245,26535,361,6338,13.3790336,47904.88,3918185,1.218085842,195814.1463,5.633036777,850427,137.1845814,39328,24.41006786,9187900,51683768,5.62
10.26666667,7122,1583177.847,615,6934.769924,0.081640489,230720,1276,1867311.942,24654,390,6554,13.14293301,47720.31628,3878857,1.513825343,164232.1965,3.628635234,1315104,128.4200507,31523,22.52987299,9179550,52370938.12,5.69999
14.81666667,7067,1591074.962,267,6266.890693,0.076238316,245424,1263,6042248.698,23625,321,7227,11.70572927,41974.56,3847334,1.556111811,318157.8107,3.021707558,1389101,95.19004572,26974,16.81802928,9172150,51956253,5.66
17.575,6984,1591074.962,743,8898.63229,0.102146398,222169,1252,4158245.014,26044,148,7171,9.965688435,34943.28,3820360,1.143170085,290691.9252,2.844682385,1228372,113.3216368,30567,20.49586485,9165850,50712817.35,5.529
8.466666667,6912,1591074.962,233,11239.41088,0.046134441,194682,1240,2751676.412,20500,229,6916,13.36667734,46292.61,3789793,2.533111354,152083.6535,4.347082224,1064912,72.68287339,18275,13.28754541,9157400,50137199.5,5.47
16.35,6827,1591074.962,522,6779.110526,0.140541343,240143,1233,5317556.456,34449,231,7516,10.75661609,37559.5,3771518,0.828798711,512115.5095,2.843717461,1320789,164.9110352,45318,29.98382458,9150600,50365700,5.5
14.775,6754,1591074.962,524,5561.304465,0.122834654,210401,1214,3521172.509,32189,188,6048,11.94300757,40000.473,3726200,0.889215566,206747.0341,3.601687153,1110604,148.4548127,44984,28.12443169,9143050,48301442.1,5.2785
11.21666667,6683,1591074.962,704,4655.882636,0.069434673,113586,1196,1609492.547,22565,182,5991,12.49665693,41669.7839,3681216,1.563359492,65399.83094,6.96827338,597993,79.09379382,26654,15.02353311,9135150,48135049.61,5.26466
10.93333333,6612,1591074.962,675,8362.209443,0.049525395,187427,1186,2387134.36,18762,242,5625,12.3384714,41223.711,3654562,2.219909047,115503.9089,4.16641932,989428,52.59281811,18570,9.96264787,9127350,48224456.85,5.279
9.816666667,6552,1591074.962,629,9557.410684,0.071543858,620177,1179,3223156.245,23238,108,6637,11.94300757,39867.55,3635992,1.613221786,248544.5508,1.219814009,3268330,82.63972896,24713,15.68116299,9119800,48101134.5,5.27
10.71666667,6476,1591074.962,608,5864.639505,0.060937463,211059,1169,4812129.309,21952,333,7082,11.54754374,37954.47,3611279,1.811582741,199788.7369,3.464906163,1095397,70.59845078,20951,13.60278435,9112500,47331762,5.19
15.36666667,6392,1591074.962,738,5978.008127,0.09250296,198600,1161,1873294.866,23184,297,6679,9.491131843,31117.76,3590328,1.208785301,184107.1481,3.029203486,1027259,87.2379651,25743,16.86572549,9106500,47134406.25,5.1725
12.41666667,6309,1591074.962,568,6477.601238,0.098340855,200435,1150,3153174.673,26445,168,7487,10.75661609,35173.31202,3564585,1.12879692,314474.6789,3.401594165,1034024,97.84031815,31160,18.96538173,9099700,46979431.79,5.15889
11.25,6220,1591074.962,589,7512.460255,0.096930013,149480,1137,2433082.741,24424,119,5358,10.91480162,35707.2,3533425,1.097804833,121688.8806,4.629389934,771315,104.3338932,32526,20.21974674,9092800,46954452,5.16
9.45,6127,1591074.962,364,6123.995207,0.058229824,133162,1124,2082024.364,19795,163,4970,12.97121352,42290.82,3500899,1.90062559,95369.82272,6.169158223,685520,78.73162891,22251,15.29363421,9084600,46809734.4,5.148
12.96666667,6053,1591074.962,335,7199.590649,0.072215539,143467,1115,5219577.842,21295,143,5509,10.67752332,34838.134,3478648,1.452678425,108596.3918,4.716057338,738713,86.88665113,23982,16.87447099,9077850,46776605.4,5.149
14.68333333,5993,1591074.962,369,7239.323393,0.10621514,161432,1106,1416401.316,24436,214,6180,9.174760781,29967.85,3454666,1.033124763,103589.3168,3.604617765,831374,98.39250538,29007,19.10534085,9072050,46750927.5,5.15
14.8,5897,1733207.514,449,8373.323409,0.081063659,152568,1094,1187257.425,22814,229,5904,11.63135873,35423.348,3425659,1.361389239,173979.9983,4.437378975,798294,107.7458087,26020,20.59204355,9065300,47468594.42,5.2324
16.5,5816,1733207.514,458,7188.996865,0.093307369,210483,1084,2395544.217,23849,235,6460,10.42514375,31300.56,3399639,1.168629032,311516.2377,2.881948006,1086090,83.04546116,26784,16.09408162,9059250,46776948,5.16
15.3,5798,1733207.514,545,5808.522066,0.090983407,273824,1073,4585990.256,22830,135,6701,10.0805109,30023.68,3372855,1.185628875,222442.3503,2.141519949,1401980,74.14751974,25323,14.48193745,9053400,46383360,5.12
11.31666667,5798,1733207.514,470,4061.725815,0.093563513,212254,1063,3722513.265,23727,177,5527,11.37288409,34066.155,3347532,1.169332201,117273.3239,3.117965335,1092576,92.69054802,29133,18.00690588,9046800,46602376.5,5.1475
11.81666667,5767,1733207.514,423,1767.938154,0.096315639,148100,1051,1038377.366,25560,250,5209,12.23446622,36678.3,3318399,1.100525084,91465.90034,4.808925953,762713,113.49489,33328,22.03784271,9039700,46591020,5.15
11.28333333,5679,1733207.514,257,3070.397947,0.110715004,148747,1038,1338498.238,28460,192,5229,12.57909907,37712.95903,3285071,0.989010779,148239.4809,4.929849911,764992,171.2709165,38132,33.30233593,9032400,46490363.53,5.14291
10.03333333,5566,1733207.514,307,4570.075773,0.064570844,256286,1022,2258449.065,20911,221,6235,12.40678265,37012.95,3246939,1.701119129,270743.793,2.815208807,1314750,80.83153606,21758,15.75663471,9025200,46336212,5.13
12.03333333,5364,1733207.514,293,9256.452958,0.057575105,160678,1013,3303219.435,17048,216,5647,10.16666911,30344.895,3225181,2.037664182,249436.7234,3.67817313,824999,51.9089436,14892,10.10983418,9019300,46339889.4,5.1345
14.35,5211,1733207.514,245,5607.098537,0.077967806,187810,1007,3967466.929,20909,220,6147,9.649719838,28570.05774,3210289,1.45195191,282259.9538,2.988651914,955951,71.17897195,19677,13.98413588,9013700,45908056.61,5.08998
12.21666667,5139,1733207.514,315,6724.522023,0.069049216,225197,999,2979362.456,22051,234,6782,11.28672588,33436.21,3190612,1.606197339,208556.2162,2.917006055,1146251,99.75630631,20817,19.59848847,9007150,45879733,5.09
12.61666667,5046,1733207.514,374,5328.985831,0.081223741,140318,990,2062283.748,26853,261,7296,12.32062444,36148.408,3169795,1.290553659,216470.6714,5.115536863,706640,142.4016277,28010,28.27673306,9000000,45360007.4,5.036
9.833333333,4966,1733207.514,276,7404.510967,0.044578003,142362,979,2235581.966,16837,151,5044,11.37288409,33042.5968,3141785,2.346108833,93828.23455,4.643092596,711651,50.81387364,14084,10.1650517,8993400,44989920,4.99888
9.033333333,4857,1733207.514,212,3654.040736,0.066532518,173582,974,3086157.901,21047,126,5599,11.80367516,34310,3127701,1.555656314,163632.6292,3.953173168,867910,64.47861265,22055,12.89572253,8986550,44967000,5
15.18333333,4795,1733207.514,286,9943.110568,0.049375464,226329,965,1126846.07,17977,175,6418,10.59746018,30996.3808,3105646,2.183458777,419431.8836,2.721696026,1138863,50.34483198,14196,10.00517341,8980400,45219241.21,5.03188
9.958333333,4741,1733207.514,277,11378.77889,0.039375027,234320,959,1264003.508,17330,158,6232,12.40678265,36946.125,3091450,2.903884697,197645.3574,3.076562623,1200890,50.76915236,12723,9.90617607,8973200,46024550,5.125
9.5,4690,1733207.514,693,8126.858798,0.049923309,223474,954,2567050.111,20332,195,6874,14.12994691,41859.28326,3078727,2.21888594,201085.7501,3.675593948,1138844,76.2440853,18865,14.96129097,8965000,45728234.79,5.09609
7.566666667,4611,1508589.672,599,17339.63854,0.038806172,171910,946,4235212.547,19674,106,6998,13.94858628,47491.2,3059862,2.764974383,354303.6779,5.416776234,876743,65.19767203,17176,12.78385726,8955700,45721500,5.1
9.55,4559,1508589.672,388,8432.270966,0.040595412,175687,939,1360550.692,19235,160,6812,12.82370029,43610.632,3042686,2.678292207,211685.0672,4.872302554,895072,53.89012015,16283,10.57768272,8947150,45626604.79,5.0947
9.816666667,4511,1508589.672,272,7856.111296,0.034048402,195711,933,942031.3411,15598,115,5374,12.89869269,43892.192,3026403,3.535131443,88451.06782,4.398319625,997931,43.23433472,12416,8.47898308,8938550,45621517.85,5.099
9.583333333,4453,1508589.672,424,3681.508824,0.036344369,145974,928,1089067.706,16679,88,5582,11.6988143,40212.4455,3013987,2.958973179,164735.2775,5.3495709,751695,51.10585656,13590,9.92443083,8930750,46029063.23,5.1495
9.083333333,4408,1508589.672,486,3865.182616,0.039806434,142735,923,1168190.544,17877,115,7340,11.6238219,39964,3000397,2.779910963,170522.1556,5.436659012,735084,54.22771058,14376,10.52965254,8923000,45993362.5,5.15
8.916666667,4348,1508589.672,241,1957.678521,0.03169478,175809,917,1118696.164,17151,92,6624,12.44873829,43068.672,2986021,3.506364243,205678.0834,4.725572907,911396,44.04728388,12283,8.49677544,8914700,46256832,5.184
12.15,4294,1508589.672,29,275.9548489,0.027498351,154490,912,1093624.152,14824,95,5960,11.5488295,39908.6034,2973738,4.257826032,510833.5832,4.988026772,800088,34.61083485,9373,6.68304753,8907000,46168339.83,5.1789
11.63333333,4234,1508589.672,0,0,0.024353976,153169,908,995623.201,15610,72,6009,13.42363949,44780,2964365,4.446871897,190453.7852,5.8471467,765844,32.45688185,10070,6.49137637,8898050,44535000,5
8.9,4168,1508589.672,45,272.886621,0.022571428,114217,904,1191280.939,14525,87,5775,12.67371549,42270,2954295,4.663503972,228062.8852,7.401702216,571085,24.81858355,9064,4.96371671,8889600,44490250,5
8.35,4113,1508589.672,190,2271.493137,0.019699487,159552,901,970611.9482,12863,92,5285,12.44873829,41677.812,2945231,5.17736795,110804.1281,5.205191526,800697,29.08944305,8050,5.79655728,8881300,44611568.64,5.0184
9.316666667,4039,1508589.672,222,2684.983684,0.020479765,132702,898,1042504.462,12306,73,5206,11.6988143,39942.868,2937181,5.56850244,479852.2014,5.881614543,679114,27.28802731,7173,5.3321923,8873500,45450940.88,5.1176
10.4,3967,1577913.486,117,3565.175486,0.025446975,146063,895,1334928.651,12887,60,5582,9.883251608,32395.1832,2930008,4.584656553,145131.7601,4.317307814,750356,35.77384823,7066,6.9636861,8867200,45584944.2,5.1372
18.1,3872,1577913.486,130,3737.203634,0.026136392,204850,892,2031001.035,14567,56,5807,12.07952974,39953.34,2922942,3.978227621,312026.8611,3.765200726,1061121,69.05386029,10043,13.33086106,8859500,45932096,5.18
9.883333333,3815,1577913.486,117,4970.976654,0.024837259,152672,888,748268.5992,13879,53,5710,10.82451367,35629.8,2912899,4.599767622,200035.853,4.52275984,787789,27.23565792,7746,5.27822828,8852600,45715020,5.16
10.45,3772,1577913.486,123,1942.351316,0.025512757,155892,885,800438.0474,12541,48,5874,9.647936094,32006,2905153,4.3280595,440369.9594,3.948239332,810640,28.28665616,7395,5.43974157,8846450,46033520,5.2
9.216666667,3708,1577913.486,65,7319.429601,0.021018022,117304,882,774046.0598,12471,45,5268,11.60889871,38633.99796,2897758,5.644119497,175572.3554,6.311826911,612089,22.68889235,6845,4.34820541,8839050,46160687.64,5.21799
8.55,3636,1577913.486,109,6238.546501,0.01960556,176558,879,1150690.449,11561,56,5218,11.68733722,39725.4585,2890913,5.869600842,177455.1074,4.222417012,940823,27.47290017,6768,5.15564775,8831600,47100645.74,5.3287
10.7,3590,1577913.486,101,3846.46353,0.02697414,170294,877,1486036.532,14018,65,6260,11.53046021,40310.88,2884145,5.188015444,666085.0128,4.319580843,933213,34.32557468,7770,6.263791,8824250,48397168,5.48
8.25,3558,1577913.486,86,4613.632616,0.023112186,222789,874,2411391.363,13626,56,6559,12.15796825,40098.52,2876375,5.002310379,251079.2711,3.481319016,1151820,31.39623739,8016,6.07277319,8816500,45621372.5,5.17
8.566666667,3493,1577913.486,90,5804.517321,0.023410883,200127,871,739373.6324,13885,60,6306,12.23640675,40507.95,2868359,5.048977938,208230.2511,3.9000143,1038662,30.86845619,8023,5.94767942,8808700,45757635,5.19
10.60833333,3415,1577913.486,122,4995.747123,0.032437371,177576,868,1158712.007,13860,46,6626,9.569497589,31612.911,2860336,3.88126593,415769.6254,3.437959251,919525,30.41487115,8145,5.87363778,8802600,45613210.34,5.1782
9.216666667,3329,1577913.486,74,2249.677443,0.028016278,218911,865,1161251.579,14357,45,6827,11.13826769,35691.85149,2852191,4.272426561,162666.8532,3.246525628,1099386,37.80150975,8354,7.52707743,8795500,44207273.38,5.02207
10.05,3257,1577913.486,50,2076.673379,0.026258763,163626,862,1516544.526,13624,52,6426,10.43232114,33136.92,2843837,4.223415753,143852.4783,4.066585047,814859,23.26281668,7846,4.67124833,8788850,43801590,4.98
11.325,3219,1577913.486,70,3987.514075,0.025323208,86481,859,1329795.842,12285,51,5919,9.177305065,29175.69206,2835991,3.98956544,142891.6222,6.769105426,431013,20.08913548,7313,4.03081438,8783000,43802661.63,4.98389
9.633333333,3186,1577913.486,66,4085.015376,0.025727315,187669,857,811725.6219,13306,51,6457,10.43232114,33474.65,2828678,4.218607435,453609.727,3.546136616,943975,29.58452908,7935,5.88161612,8776350,44178490,5.03
11.53333333,3148,1577913.486,77,10869.90449,0.026331955,194199,854,944297.8376,12853,66,6243,9.883251608,31171.01056,2820743,4.129157578,393935.3423,3.246153935,960244,21.86722434,7549,4.42240979,8770050,43395891.26,4.94464
10.23333333,3117,1626553.481,71,3132.513742,0.027615402,255538,851,1625269.808,14415,58,6776,11.15818487,34391.88,2813194,4.039924821,326390.7911,2.702529223,1272581,34.6623201,8513,6.96030524,8763150,43674849,4.98
8.5,3076,1626553.481,66,2149.435613,0.02258863,139353,848,1113398.834,13265,58,6055,11.56246693,35022.1796,2804681,4.67898191,211884.2384,5.135156525,682008,32.00704161,7485,6.53992391,8756000,42887732.42,4.8941
9.166666667,3041,1626553.481,78,2845.666159,0.024823916,256832,845,1168453.422,13688,62,6883,11.56246693,35054.6,2797196,4.155850622,279791.1635,2.785474485,1258479,22.98662035,8435,4.69114701,8748850,42904400,4.9
8.666666667,2997,1626553.481,36,1446.606326,0.017199207,258683,842,1580081.103,10799,59,4610,12.20931823,36254.4,2788761,5.997419355,124253.2439,2.919786927,1241680,18.39920467,6045,3.83316764,8741300,41994480,4.8
8.708333333,2968,1626553.481,107,3539.137156,0.017352823,85880,840,879113.6781,10863,59,4577,11.80503617,35054.4,2782716,5.783600066,268961.9624,8.503677103,412226,18.2710776,6061,3.8064745,8734000,41958240,4.8
9.75,2935,1626553.481,77,1771.203433,0.020694819,108965,838,407210.8655,11003,61,4755,10.6730464,32882.94,2776655,5.345081274,410663.8892,6.059725147,542647,19.4011702,6152,3.89581731,8727400,43495320,4.98
11.11666667,2893,1626553.481,108,13095.20559,0.027568763,180108,836,602873.7248,12300,52,5402,9.945338691,30523.84,2770503,4.360548571,249517.872,3.416831019,893338,24.52293832,7000,4.94414079,8721250,43287904,4.96
10.275,2861,1626553.481,75,2119.847046,0.027795872,167750,833,1026300.846,11946,58,5552,9.621913043,29451.58616,2763503,4.221239237,181999.0409,3.550518724,829501,30.71581973,6977,6.2116662,8715300,43125360.28,4.94486
10.15,2825,1626553.481,83,2112.495554,0.022546274,156515,830,751035.768,12774,40,5980,11.40075411,35053.41,2756526,4.686911352,305609.3167,4.506285629,777878,19.64498664,7479,3.95271361,8708250,43315041,4.97
10.03333333,2794,1626553.481,77,2982.883573,0.026564412,153329,827,759655.1403,13073,41,5962,10.34962075,32084.04,2749047,4.255742141,347947.1987,4.176639855,768178,23.17967777,7539,4.62668219,8701850,43628332.5,5.01
11.46666667,2758,1626553.481,69,1817.355432,0.02165256,111515,824,810177.5886,10766,46,4676,10.26876434,32278.32,2741508,5.303700296,363920.4357,5.697880036,566497,21.03708742,6086,4.14115894,8695500,44205398,5.08
8.741666667,2728,1626553.481,46,4479.006614,0.016537825,91777,822,469525.437,9586,56,4221,12.12846182,36987.216,2735422,6.582526428,174322.4634,8.17634349,452369,21.40231919,5619,4.34212197,8688000,42860119.5,4.929
8.066666667,2692,1626553.481,59,2433.761738,0.016788529,114701,820,958244.8474,11040,58,4799,13.17959518,40362.3,2729803,6.420983137,239657.3654,7.108943897,567768,23.06824621,6286,4.66025176,8679850,43005600,4.95
8.3,2665,1626553.481,88,2867.530084,0.020655429,138699,818,1093096.442,12480,53,5688,12.12846182,36244.32,2723517,5.052177307,163903.6182,5.410276825,669916,19.53574533,7174,4.04466777,8672350,41923675.5,4.83
9.25,2614,1626553.481,55,1443.89726,0.022926626,142839,815,1067404.03,12719,58,6073,11.23904129,33802.83768,2716343,4.491474579,186601.0914,4.868413214,694330,22.80935335,7526,4.69239431,8665400,42155599.56,4.86092
9.55,2567,1498294.363,52,3119.733946,0.02030411,134818,812,693995.0947,12371,47,5550,11.84241806,38544.44768,2708817,5.402922299,247231.8761,5.899823253,653315,22.67294904,7134,4.67877081,8657450,41991835.17,4.84592
8.966666667,2537,1498294.363,28,932.4723788,0.018513815,136448,809,600916.9953,11432,37,4990,11.02313128,35090.22,2701683,5.529502049,282240.2801,5.425492928,646766,18.72112604,6346,3.94960465,8650050,41036313,4.74
8.666666667,2480,1498294.363,50,1791.177872,0.019582949,111346,807,423096.0241,11226,38,4874,11.32105375,36041.43351,2695337,5.571407252,330843.538,6.831829085,527552,34.42397836,6469,7.26561565,8642450,40983331.4,4.73793
8.541666667,2435,1498294.363,46,1850.443788,0.016016401,126527,805,522493.1744,10821,47,4515,12.438263,39163.42722,2688868,6.267151099,310873.4454,6.609681885,592516,64.97358342,6249,13.87452827,8634100,40472074.8,4.68294
7.908333333,2409,1498294.363,40,2524.929307,0.015744819,103797,803,893589.0336,11385,54,4929,12.81066608,40860.05184,2682619,6.32410646,214667.0304,8.289230055,492929,21.21914517,6461,4.46816675,8625500,41002995.54,4.74896
10.63333333,2356,1498294.363,47,919.4081987,0.019887227,127626,801,931256.2746,10829,44,4796,9.682480179,31409.49,2676158,4.991179088,335345.6423,5.095355833,616434,18.62401637,6293,3.85590401,8619000,41661165,4.83
9.075,2314,1498294.363,61,1318.293467,0.018535889,126082,799,640130.2212,12360,42,5184,11.61897621,38078.64,2669865,5.636269982,183497.0318,6.188810563,615282,16.17354459,6756,3.31425094,8611200,42060720,4.88
8.45,2282,1498294.363,56,846.2280429,0.018417305,146266,797,547823.2579,12291,42,5376,12.06585992,39466.48,2663109,5.654223496,246229.4882,5.540594574,712315,20.44863657,6980,4.19889868,8603100,41936544,4.87
9.158333333,2253,1498294.363,58,1659.836816,0.01910584,122659,795,496018.0404,11698,37,4964,11.02313128,36871.92,2656129,5.583270745,763389.5205,6.036259916,610840,21.34363424,6604,4.28587033,8595700,42843438,4.98
9.566666667,2213,1498294.363,35,1663.171395,0.018276323,115337,793,358260.2845,11743,37,5057,11.76793745,41969.4496,2649525,6.283792424,501626.3094,6.852951823,612429,22.50634636,6679,4.23856313,8587800,45642307.43,5.3099
8.383333333,2170,1498294.363,44,952.5844023,0.015407843,90067,791,403515.814,10606,48,4248,11.61897621,41979.98394,2642846,7.307220877,212994.984,8.663535314,484560,16.20960143,5745,3.01294827,8580000,46202192.24,5.37998
9.266666667,2159,1498294.363,44,643.7402046,0.018595612,89781,789,506495.4969,13116,43,5670,12.81066608,46459.8792,2637101,6.217031875,149637.9573,9.583307759,484800,22.85572795,7473,4.23269898,8571400,46330284,5.3998
9,2159,1498294.363,37,1619.955132,0.019508622,138815,786,492599.6538,11928,43,5036,10.6507282,38647.8,2629628,5.763167313,162261.1269,5.155784858,749601,43.01295577,6706,7.96536218,8564250,46285560,5.4
10.93333333,2139,1496978.595,57,2643.058934,0.024743901,156955,784,624033.8155,12046,44,5130,9.599562037,35174.3,2622922,5.348076631,260320.8389,4.111993698,855407,22.68712348,6577,4.16277495,8557800,46675162.5,5.45
10.55,2108,1496978.595,102,2975.813493,0.028105065,118761,781,460298.9102,12273,42,5482,10.26929892,37593.582,2616345,5.297855412,373636.8875,5.814210116,646581,32.59899969,7096,5.98762025,8550900,46592086.32,5.4444
9.866666667,2078,1496978.595,42,1054.857257,0.020374323,135029,778,668177.8348,12352,36,5183,11.31111186,41170.1,2609249,6.049977957,616879.7663,5.635845998,730504,54.4417372,6805,10.06316769,8543300,46260369,5.41
7.883333333,2043,1496978.595,53,1738.016378,0.015332798,108891,775,523378.2952,10385,43,4053,12.57617042,41919.69495,2602444,7.318382498,111077.9077,7.762816305,540006,17.45264793,5728,3.51928212,8534850,42367506.2,4.95915
12.16666667,2003,1496978.595,41,1085.737012,0.018451124,73297,773,352413.0264,9925,46,3726,9.897222875,33198.47,2596716,6.41640317,202433.0228,9.076816222,365750,15.36108332,5174,3.07837341,8528200,42588901.5,4.99
10.54166667,1967,1496978.595,30,1147.65074,0.019443512,102401,771,534069.0333,10915,50,4443,12.87383126,42755.7,2591542,7.062388503,170994.4199,8.452084631,505860,24.96185028,6054,5.05300613,8519550,42129308,4.94
9.2,1943,1496978.595,46,894.2236163,0.016827198,107066,768,605187.4507,11826,51,4806,12.35292479,41099.0197,2585488,6.34439946,202271.8185,7.755051922,529964,17.65339964,6478,3.56641541,8511250,42170920.55,4.9499
8.966666667,1894,1496978.595,59,1114.471053,0.018805388,97057,766,413181.3558,12250,44,4983,11.6087727,39020,2579010,5.880934439,253573.6222,8.040597833,485287,21.4291598,6635,4.28583196,8503450,42556250,5
11.36666667,1861,1496978.595,45,1951.597766,0.019977454,110238,764,403618.0325,11591,33,4828,11.08786623,37791.78,2572375,5.748673563,243593.7499,6.761724461,558907,25.22083714,6574,4.97452409,8496000,43112491.5,5.07
8.9,1845,1496978.595,48,1692.475276,0.022200758,116310,762,360222.3106,11913,38,4916,11.01345102,37390.2,2565801,5.569819753,208535.2821,6.365731793,587367,24.10330251,6713,4.77293119,8488600,42904800,5.05
9.166666667,1815,1496978.595,28,356.7245395,0.023541393,88589,759,437601.3154,12425,34,5305,9.822807666,33284.16,2559088,4.94637539,387615.2426,7.454667541,446488,23.07204638,6729,4.57778698,8482000,42782544,5.04
8.183333333,1772,1496978.595,21,58.64699049,0.019375119,96622,756,630240.9675,11319,39,4531,9.673977247,31864.7,2552359,5.295778627,210428.503,6.730324711,473450,19.3865412,6017,3.95643698,8475500,41561800,4.9
9.858333333,1745,1496978.595,31,1526.351338,0.021378758,158572,754,422063.1432,10220,42,4378,8.855409941,28455.04235,2546342,4.991237037,197621.9374,3.754135128,757965,14.57742795,5701,3.04970302,8469550,40512466.23,4.77995
11.95,1713,1496978.595,52,847.6315346,0.026593266,233408,752,731389.3959,13152,44,6031,9.897222875,33196.00752,2540641,4.313410541,673421.5188,2.850799156,1164446,22.20628504,7696,4.45115638,8462900,42253568.6,4.98888
7.883333333,1666,1376302.268,29,255.8467906,0.020512605,159214,749,453115.7238,12079,45,5123,10.67295167,38906.74326,2532945,5.795731157,192357.7856,4.902845196,793554,33.07774136,6713,6.63650636,8455100,42180870.81,4.98421
7.283333333,1626,1376302.268,26,662.0576009,0.015447996,104815,746,342453.111,12087,50,5096,12.72544237,45584.7,2526232,6.679076923,209114.02,8.875635916,513594,15.454181,6825,3.15391449,8445800,41429990,4.9
9.683333333,1587,1376302.268,23,261.9874799,0.019462897,117586,744,386149.3235,11726,46,5029,10.26245352,37525,2519407,5.662441527,269874.5993,6.38255597,587931,27.3763608,6627,5.47527216,8438300,42229000,5
9.266666667,1551,1376302.268,33,1087.36163,0.018256308,91803,742,362452.7583,11131,47,4684,10.80978438,40310.4,2512780,6.225544402,244820.3359,8.609758297,468194,24.3969923,6475,4.78372398,8430400,43035330,5.1
11.11666667,1514,1376302.268,11,329.6485166,0.016247373,89343,740,330484.6372,10278,57,4227,10.39928624,38015.54946,2506305,6.497273878,390657.3027,8.50875386,446782,13.0639202,5851,2.61240263,8422800,42158154.19,5.00073
8.983333333,1463,1376302.268,16,255.6405434,0.018101178,181916,738,523252.1375,11532,43,4910,11.42553159,42354.78,2500454,6.429080146,338506.4553,4.592217588,922316,21.6273093,6588,4.26574148,8414450,42703596,5.07
9.816666667,1425,1376302.268,4,650.1435,0.02300029,167523,735,587906.6797,12673,36,5558,9.92037174,37704.69612,2493866,5.234582274,682550.9773,4.330155726,870747,22.53124022,7203,4.33478143,8407200,43736459.92,5.19778
12.4,1392,1376302.268,0,0,0.020301001,125333,732,810128.3647,13080,44,6051,11.49394795,41388.10324,2486663,5.251630915,681747.659,6.705324575,617242,20.63665094,7881,4.19034459,8398800,41403862.63,4.92481
12.05,1364,1376302.268,0,0,0.01980196,146255,729,628104.8527,12333,40,5474,10.74136802,35652.62,2478782,5.004578888,382274.6364,5.369386521,663998,15.11876932,7124,3.3301254,8390950,38130552,4.54
16.15,1329,1376302.268,0,0,0.020098321,103033,726,361327.0687,11125,38,4767,8.757293674,28399.8662,2471658,4.473828954,199367.9598,6.214523303,456992,16.34442137,6348,3.68499377,8384550,37217219.63,4.4354
12.18333333,1294,1376302.268,0,0,0.017234502,105324,724,398966.3151,10712,39,4510,9.988788097,33009.56,2465310,5.395482184,279579.9735,6.933852622,476064,17.75155104,6118,3.9273343,8377250,37898166,4.52
12.38333333,1268,1376302.268,0,0,0.015252223,81468,722,471283.4859,10536,49,4286,10.74136802,34025.30716,2459192,5.735891295,157343.7457,9.638090724,353030,10.61007526,5932,2.44848079,8369400,36301388.74,4.33333
12.08333333,1242,1379647.439,0,0,0.015556314,117067,720,668757.3795,11605,46,5024,12.00196308,39360.05275,2453260,5.895753857,325162.1644,7.476911305,526421,17.04647578,6676,3.79084356,8360650,37635099.45,4.49675
13.31666667,1217,1379647.439,0,0,0.021133094,188725,718,1128149.138,11991,45,5566,9.73873576,33881.16794,2446584,4.753250272,689769.4893,3.763674429,900215,16.8669381,7128,3.53606055,8353550,39880133.29,4.76998
12.73333333,1184,1379647.439,0,0,0.032423456,274715,715,1710441.061,14299,49,7743,8.847161359,30574.83912,2439456,3.292573672,1022854.932,2.351160188,1300415,46.05909021,9286,9.73008108,8347100,39543032.56,4.73368
12.15,1169,1379647.439,0,0,0.027424893,429552,711,1218761.589,14215,41,7802,9.73873576,34721.2,2430170,3.650636106,606265.9204,1.656377071,2096214,74.50310991,9511,15.26703072,8340000,40733848,4.88
